Nome_tribunal,Nome_orgao,Ano,Mes,Processos,Cod_ultima_classe,Nome_ultima_classe,Cod_assuntos,Nome_formato,Cod_orgao,Status,dias_antiguidade,descricao,Data
TSE,GABINETE STF2,2024,11,0600231-37.2024.6.27.0014,11549,RECURSO ESPECIAL ELEITORAL,11616,Eletronico,82600,Julgados,,Impugnacao ao Registro de Candidatura,2024-11-29
TSE,GABINETE STF2,2024,11,0600231-37.2024.6.27.0014,11549,RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82600,Julgados,,Cargo - Prefeito,2024-11-29
TSE,GABINETE STF2,2024,11,0600231-37.2024.6.27.0014,11549,RECURSO ESPECIAL ELEITORAL,11604,Eletronico,82600,Julgados,,Inelegibilidade - Rejeicao de Contas Publicas,2024-11-29
TSE,GABINETE STF2,2024,11,0600231-37.2024.6.27.0014,11549,RECURSO ESPECIAL ELEITORAL,11645,Eletronico,82600,Julgados,,Eleicoes - Eleicao Majoritaria,2024-11-29
TSE,GABINETE STF2,2024,11,0600231-37.2024.6.27.0014,11549,RECURSO ESPECIAL ELEITORAL,11598,Eletronico,82600,Julgados,,Inelegibilidade - Condenacao Criminal por orgao colegiado ou Transitada em Julgado,2024-11-29
TSE,GABINETE JURISTA 2,2024,4,0602246-47.2022.6.07.0000,11549,RECURSO ESPECIAL ELEITORAL,11696,Eletronico,82605,Julgados,,Contas - Aprovacao das Contas com Ressalvas,2024-04-04
TSE,GABINETE JURISTA 2,2024,4,0602246-47.2022.6.07.0000,11549,RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82605,Julgados,,Prestacao de Contas - De Candidato,2024-04-04
TSE,GABINETE JURISTA 2,2024,4,0602246-47.2022.6.07.0000,11549,RECURSO ESPECIAL ELEITORAL,11631,Eletronico,82605,Julgados,,Cargo - Deputado Federal,2024-04-04
TSE,GABINETE JURISTA 2,2024,9,0605600-47.2022.6.19.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82605,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-09-26
TSE,GABINETE JURISTA 2,2024,9,0605600-47.2022.6.19.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82605,Julgados,,Prestacao de Contas - De Candidato,2024-09-26
TSE,GABINETE JURISTA 2,2024,9,0605600-47.2022.6.19.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11630,Eletronico,82605,Julgados,,Cargo - Deputado Estadual,2024-09-26
TSE,GABINETE JURISTA 2,2024,5,0600050-87.2021.6.13.0351,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12064,Eletronico,82605,Julgados,,Meios Processuais,2024-05-23
TSE,GABINETE JURISTA 2,2024,5,0600050-87.2021.6.13.0351,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11640,Eletronico,82605,Julgados,,Cargo - Vice-Prefeito,2024-05-23
TSE,GABINETE JURISTA 2,2024,5,0600050-87.2021.6.13.0351,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82605,Julgados,,Cargo - Prefeito,2024-05-23
TSE,GABINETE JURISTA 2,2024,5,0600050-87.2021.6.13.0351,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12062,Eletronico,82605,Julgados,,Captacao ou Gasto Ilicito de Recursos Financeiros de Campanha Eleitoral,2024-05-23
TSE,GABINETE JURISTA 2,2024,5,0600003-51.2021.6.14.0007,11549,RECURSO ESPECIAL ELEITORAL,12064,Eletronico,82605,Julgados,,Meios Processuais,2024-05-04
TSE,GABINETE JURISTA 2,2024,5,0600003-51.2021.6.14.0007,11549,RECURSO ESPECIAL ELEITORAL,11722,Eletronico,82605,Julgados,,Corrupcao ou Fraude,2024-05-04
TSE,GABINETE JURISTA 2,2024,5,0600003-51.2021.6.14.0007,11549,RECURSO ESPECIAL ELEITORAL,12597,Eletronico,82605,Julgados,,Candidatura Ficticia,2024-05-04
TSE,GABINETE JURISTA 2,2024,5,0600003-51.2021.6.14.0007,11549,RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82605,Julgados,,Cargo - Vereador,2024-05-04
TSE,GABINETE JURISTA 2,2024,5,0600003-51.2021.6.14.0007,11549,RECURSO ESPECIAL ELEITORAL,11719,Eletronico,82605,Julgados,,Abuso - De Poder Politico/Autoridade,2024-05-04
TSE,GABINETE STF2,2024,8,0600248-68.2020.6.26.0264,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82600,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-08-07
TSE,GABINETE STF2,2024,8,0600248-68.2020.6.26.0264,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82600,Julgados,,Prestacao de Contas - De Candidato,2024-08-07
TSE,GABINETE STF2,2024,8,0600248-68.2020.6.26.0264,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82600,Julgados,,Cargo - Vereador,2024-08-07
TSE,GABINETE JURISTA 1,2024,10,0600387-64.2024.6.21.0055,11549,RECURSO ESPECIAL ELEITORAL,11598,Eletronico,82604,Julgados,,Inelegibilidade - Condenacao Criminal por orgao colegiado ou Transitada em Julgado,2024-10-10
TSE,GABINETE JURISTA 1,2024,10,0600387-64.2024.6.21.0055,11549,RECURSO ESPECIAL ELEITORAL,11618,Eletronico,82604,Julgados,,Registro de Candidatura - RRC - Candidato,2024-10-10
TSE,GABINETE JURISTA 1,2024,10,0600387-64.2024.6.21.0055,11549,RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82604,Julgados,,Cargo - Vereador,2024-10-10
TSE,GABINETE JURISTA 1,2024,11,0600064-17.2024.6.18.0096,11549,RECURSO ESPECIAL ELEITORAL,11616,Eletronico,82604,Julgados,,Impugnacao ao Registro de Candidatura,2024-11-28
TSE,GABINETE JURISTA 1,2024,11,0600064-17.2024.6.18.0096,11549,RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82604,Julgados,,Cargo - Prefeito,2024-11-28
TSE,GABINETE JURISTA 1,2024,11,0600064-17.2024.6.18.0096,11549,RECURSO ESPECIAL ELEITORAL,14938,Eletronico,82604,Julgados,,Inelegibilidade - Suspensao dos Direitos Politicos por Ato Doloso de Improbidade Administrativa,2024-11-28
TSE,GABINETE JURISTA 1,2024,11,0600064-17.2024.6.18.0096,11549,RECURSO ESPECIAL ELEITORAL,11645,Eletronico,82604,Julgados,,Eleicoes - Eleicao Majoritaria,2024-11-28
TSE,GABINETE JURISTA 1,2024,2,0602928-45.2022.6.09.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82604,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-02-15
TSE,GABINETE JURISTA 1,2024,2,0602928-45.2022.6.09.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82604,Julgados,,Prestacao de Contas - De Candidato,2024-02-15
TSE,GABINETE JURISTA 1,2024,2,0602928-45.2022.6.09.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11630,Eletronico,82604,Julgados,,Cargo - Deputado Estadual,2024-02-15
TSE,GABINETE JURISTA 2,2024,10,0600302-40.2024.6.13.0269,11549,RECURSO ESPECIAL ELEITORAL,11616,Eletronico,82605,Julgados,,Impugnacao ao Registro de Candidatura,2024-10-27
TSE,GABINETE JURISTA 2,2024,10,0600302-40.2024.6.13.0269,11549,RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82605,Julgados,,Cargo - Prefeito,2024-10-27
TSE,GABINETE JURISTA 2,2024,10,0600302-40.2024.6.13.0269,11549,RECURSO ESPECIAL ELEITORAL,11602,Eletronico,82605,Julgados,,Inelegibilidade - Parentesco,2024-10-27
TSE,GABINETE JURISTA 2,2024,10,0600302-40.2024.6.13.0269,11549,RECURSO ESPECIAL ELEITORAL,11645,Eletronico,82605,Julgados,,Eleicoes - Eleicao Majoritaria,2024-10-27
TSE,GABINETE STJ2,2024,10,0600419-47.2024.6.26.0179,11549,RECURSO ESPECIAL ELEITORAL,11592,Eletronico,82603,Julgados,,Condicao de Elegibilidade - Quitacao Eleitoral,2024-10-15
TSE,GABINETE STJ2,2024,10,0600419-47.2024.6.26.0179,11549,RECURSO ESPECIAL ELEITORAL,11616,Eletronico,82603,Julgados,,Impugnacao ao Registro de Candidatura,2024-10-15
TSE,GABINETE STJ2,2024,10,0600419-47.2024.6.26.0179,11549,RECURSO ESPECIAL ELEITORAL,11618,Eletronico,82603,Julgados,,Registro de Candidatura - RRC - Candidato,2024-10-15
TSE,GABINETE STJ2,2024,10,0600419-47.2024.6.26.0179,11549,RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82603,Julgados,,Cargo - Vereador,2024-10-15
TSE,GABINETE STJ2,2024,10,0600419-47.2024.6.26.0179,11549,RECURSO ESPECIAL ELEITORAL,11646,Eletronico,82603,Julgados,,Eleicoes - Eleicao Proporcional,2024-10-15
TSE,GABINETE STJ1,2024,10,0613494-34.2024.6.00.0000,12134,TUTELA CAUTELAR ANTECEDENTE,11593,Eletronico,82602,Julgados,,Direito de Resposta,2024-10-09
TSE,GABINETE STJ1,2024,10,0613494-34.2024.6.00.0000,12134,TUTELA CAUTELAR ANTECEDENTE,11633,Eletronico,82602,Julgados,,Cargo - Prefeito,2024-10-09
TSE,GABINETE STF2,2024,10,0600255-80.2024.6.27.0009,11549,RECURSO ESPECIAL ELEITORAL,11618,Eletronico,82600,Julgados,,Registro de Candidatura - RRC - Candidato,2024-10-23
TSE,GABINETE STF2,2024,10,0600255-80.2024.6.27.0009,11549,RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82600,Julgados,,Cargo - Vereador,2024-10-23
TSE,GABINETE STF2,2024,10,0600255-80.2024.6.27.0009,11549,RECURSO ESPECIAL ELEITORAL,11591,Eletronico,82600,Julgados,,Condicao de Elegibilidade - Pleno Exercicio dos Direitos Politicos,2024-10-23
TSE,GABINETE STF3,2024,11,0600269-04.2024.6.18.0013,11549,RECURSO ESPECIAL ELEITORAL,11616,Eletronico,82601,Julgados,,Impugnacao ao Registro de Candidatura,2024-11-14
TSE,GABINETE STF3,2024,11,0600269-04.2024.6.18.0013,11549,RECURSO ESPECIAL ELEITORAL,11640,Eletronico,82601,Julgados,,Cargo - Vice-Prefeito,2024-11-14
TSE,GABINETE STF3,2024,11,0600269-04.2024.6.18.0013,11549,RECURSO ESPECIAL ELEITORAL,14938,Eletronico,82601,Julgados,,Inelegibilidade - Suspensao dos Direitos Politicos por Ato Doloso de Improbidade Administrativa,2024-11-14
TSE,GABINETE STF3,2024,11,0600269-04.2024.6.18.0013,11549,RECURSO ESPECIAL ELEITORAL,11645,Eletronico,82601,Julgados,,Eleicoes - Eleicao Majoritaria,2024-11-14
TSE,GABINETE STJ1,2024,4,0600004-04.2021.6.14.0050,11549,RECURSO ESPECIAL ELEITORAL,12064,Eletronico,82602,Julgados,,Meios Processuais,2024-04-24
TSE,GABINETE STJ1,2024,4,0600004-04.2021.6.14.0050,11549,RECURSO ESPECIAL ELEITORAL,11722,Eletronico,82602,Julgados,,Corrupcao ou Fraude,2024-04-24
TSE,GABINETE STJ1,2024,4,0600004-04.2021.6.14.0050,11549,RECURSO ESPECIAL ELEITORAL,12597,Eletronico,82602,Julgados,,Candidatura Ficticia,2024-04-24
TSE,GABINETE STJ1,2024,4,0600004-04.2021.6.14.0050,11549,RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82602,Julgados,,Cargo - Vereador,2024-04-24
TSE,GABINETE JURISTA 2,2024,11,0600194-46.2024.6.02.0033,11549,RECURSO ESPECIAL ELEITORAL,11593,Eletronico,82605,Julgados,,Direito de Resposta,2024-11-07
TSE,GABINETE JURISTA 2,2024,11,0600194-46.2024.6.02.0033,11549,RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82605,Julgados,,Cargo - Prefeito,2024-11-07
TSE,GABINETE JURISTA 2,2024,8,0600375-65.2020.6.27.0009,11549,RECURSO ESPECIAL ELEITORAL,12064,Eletronico,82605,Julgados,,Meios Processuais,2024-08-22
TSE,GABINETE JURISTA 2,2024,8,0600375-65.2020.6.27.0009,11549,RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82605,Julgados,,Cargo - Prefeito,2024-08-22
TSE,GABINETE JURISTA 2,2024,8,0600375-65.2020.6.27.0009,11549,RECURSO ESPECIAL ELEITORAL,11718,Eletronico,82605,Julgados,,Abuso - De Poder Economico,2024-08-22
TSE,GABINETE JURISTA 2,2024,8,0600375-65.2020.6.27.0009,11549,RECURSO ESPECIAL ELEITORAL,11719,Eletronico,82605,Julgados,,Abuso - De Poder Politico/Autoridade,2024-08-22
TSE,GABINETE JURISTA 2,2024,8,0600375-65.2020.6.27.0009,11549,RECURSO ESPECIAL ELEITORAL,11640,Eletronico,82605,Julgados,,Cargo - Vice-Prefeito,2024-08-22
TSE,GABINETE JURISTA 2,2024,8,0600375-65.2020.6.27.0009,11549,RECURSO ESPECIAL ELEITORAL,11720,Eletronico,82605,Julgados,,Abuso - Uso Indevido de Meio de Comunicacao Social,2024-08-22
TSE,GABINETE JURISTA 2,2024,8,0600375-65.2020.6.27.0009,11549,RECURSO ESPECIAL ELEITORAL,12063,Eletronico,82605,Julgados,,Conduta Vedada ao Agente Publico,2024-08-22
TSE,GABINETE JURISTA 2,2024,9,0605706-74.2022.6.13.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82605,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-09-06
TSE,GABINETE JURISTA 2,2024,9,0605706-74.2022.6.13.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82605,Julgados,,Prestacao de Contas - De Candidato,2024-09-06
TSE,GABINETE JURISTA 2,2024,9,0605706-74.2022.6.13.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11630,Eletronico,82605,Julgados,,Cargo - Deputado Estadual,2024-09-06
TSE,GABINETE STJ2,2024,9,0600304-26.2023.6.22.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12048,Eletronico,82603,Julgados,,Prestacao de Contas - De Exercicio Financeiro,2024-09-01
TSE,GABINETE STF3,2024,4,0600175-96.2024.6.00.0000,12134,TUTELA CAUTELAR ANTECEDENTE,12064,Eletronico,82601,Julgados,,Meios Processuais,2024-04-02
TSE,GABINETE STF3,2024,4,0600175-96.2024.6.00.0000,12134,TUTELA CAUTELAR ANTECEDENTE,11638,Eletronico,82601,Julgados,,Cargo - Vereador,2024-04-02
TSE,GABINETE STF3,2024,4,0600175-96.2024.6.00.0000,12134,TUTELA CAUTELAR ANTECEDENTE,11722,Eletronico,82601,Julgados,,Corrupcao ou Fraude,2024-04-02
TSE,GABINETE STF2,2024,8,0000061-46.2016.6.13.0318,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12064,Eletronico,82600,Julgados,,Meios Processuais,2024-08-27
TSE,GABINETE STF2,2024,8,0000061-46.2016.6.13.0318,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11473,Eletronico,82600,Julgados,,Falsidade Ideologica,2024-08-27
TSE,GABINETE STF3,2024,8,0603199-54.2022.6.09.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11696,Eletronico,82601,Julgados,,Contas - Aprovacao das Contas com Ressalvas,2024-08-15
TSE,GABINETE STF3,2024,8,0603199-54.2022.6.09.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82601,Julgados,,Prestacao de Contas - De Candidato,2024-08-15
TSE,GABINETE STF3,2024,8,0603199-54.2022.6.09.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11630,Eletronico,82601,Julgados,,Cargo - Deputado Estadual,2024-08-15
TSE,GABINETE STJ1,2024,11,0600018-37.2024.6.17.0005,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11667,Eletronico,82602,Julgados,,Propaganda Politica - Propaganda Eleitoral - Extemporanea/Antecipada,2024-11-26
TSE,GABINETE STF3,2024,2,0603653-23.2022.6.13.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82601,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-02-26
TSE,GABINETE STF3,2024,2,0603653-23.2022.6.13.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82601,Julgados,,Prestacao de Contas - De Candidato,2024-02-26
TSE,GABINETE STF3,2024,2,0603653-23.2022.6.13.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11630,Eletronico,82601,Julgados,,Cargo - Deputado Estadual,2024-02-26
TSE,GABINETE JURISTA 2,2024,6,0000443-72.2016.6.05.0185,11549,RECURSO ESPECIAL ELEITORAL,12064,Eletronico,82605,Julgados,,Meios Processuais,2024-06-19
TSE,GABINETE JURISTA 2,2024,6,0000443-72.2016.6.05.0185,11549,RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82605,Julgados,,Cargo - Prefeito,2024-06-19
TSE,GABINETE JURISTA 2,2024,6,0000443-72.2016.6.05.0185,11549,RECURSO ESPECIAL ELEITORAL,12063,Eletronico,82605,Julgados,,Conduta Vedada ao Agente Publico,2024-06-19
TSE,GABINETE JURISTA 2,2024,6,0000443-72.2016.6.05.0185,11549,RECURSO ESPECIAL ELEITORAL,11719,Eletronico,82605,Julgados,,Abuso - De Poder Politico/Autoridade,2024-06-19
TSE,GABINETE JURISTA 2,2024,11,0604485-93.2022.6.26.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82605,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-11-07
TSE,GABINETE JURISTA 2,2024,11,0604485-93.2022.6.26.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82605,Julgados,,Prestacao de Contas - De Candidato,2024-11-07
TSE,GABINETE JURISTA 2,2024,11,0604485-93.2022.6.26.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11631,Eletronico,82605,Julgados,,Cargo - Deputado Federal,2024-11-07
TSE,GABINETE STF1,2024,5,0600577-53.2020.6.26.0370,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82599,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-05-31
TSE,GABINETE STF1,2024,5,0600577-53.2020.6.26.0370,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82599,Julgados,,Prestacao de Contas - De Candidato,2024-05-31
TSE,GABINETE STF1,2024,5,0600577-53.2020.6.26.0370,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11638,Eletronico,82599,Julgados,,Cargo - Vereador,2024-05-31
TSE,GABINETE STJ1,2024,12,0600269-62.2024.6.17.0035,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11667,Eletronico,82602,Julgados,,Propaganda Politica - Propaganda Eleitoral - Extemporanea/Antecipada,2024-12-06
TSE,GABINETE JURISTA 2,2024,3,0601331-68.2022.6.08.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12064,Eletronico,82605,Julgados,,Meios Processuais,2024-03-14
TSE,GABINETE JURISTA 2,2024,3,0601331-68.2022.6.08.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11637,Eletronico,82605,Julgados,,Cargo - Senador,2024-03-14
TSE,GABINETE JURISTA 2,2024,3,0601331-68.2022.6.08.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11675,Eletronico,82605,Julgados,,Propaganda Politica - Propaganda Eleitoral - Televisao,2024-03-14
TSE,GABINETE JURISTA 1,2024,2,0000057-54.2019.6.13.0172,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12064,Eletronico,82604,Julgados,,Meios Processuais,2024-02-16
TSE,GABINETE JURISTA 1,2024,2,0000057-54.2019.6.13.0172,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11679,Eletronico,82604,Julgados,,Propaganda Politica - Propaganda Eleitoral - Internet,2024-02-16
TSE,GABINETE STJ2,2024,2,0600682-92.2020.6.14.0037,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11640,Eletronico,82603,Julgados,,Cargo - Vice-Prefeito,2024-02-22
TSE,GABINETE STJ2,2024,2,0600682-92.2020.6.14.0037,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82603,Julgados,,Cargo - Prefeito,2024-02-22
TSE,GABINETE STJ2,2024,2,0600682-92.2020.6.14.0037,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11719,Eletronico,82603,Julgados,,Abuso - De Poder Politico/Autoridade,2024-02-22
TSE,GABINETE STJ1,2024,3,0601537-98.2022.6.11.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11696,Eletronico,82602,Julgados,,Contas - Aprovacao das Contas com Ressalvas,2024-03-05
TSE,GABINETE STJ1,2024,3,0601537-98.2022.6.11.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82602,Julgados,,Prestacao de Contas - De Candidato,2024-03-05
TSE,GABINETE STJ1,2024,3,0601537-98.2022.6.11.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11631,Eletronico,82602,Julgados,,Cargo - Deputado Federal,2024-03-05
TSE,GABINETE STJ1,2024,10,0600440-32.2024.6.16.0072,11549,RECURSO ESPECIAL ELEITORAL,11592,Eletronico,82602,Julgados,,Condicao de Elegibilidade - Quitacao Eleitoral,2024-10-03
TSE,GABINETE STJ1,2024,10,0600440-32.2024.6.16.0072,11549,RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82602,Julgados,,Cargo - Prefeito,2024-10-03
TSE,GABINETE STJ1,2024,10,0600440-32.2024.6.16.0072,11549,RECURSO ESPECIAL ELEITORAL,11618,Eletronico,82602,Julgados,,Registro de Candidatura - RRC - Candidato,2024-10-03
TSE,GABINETE STJ1,2024,10,0600440-32.2024.6.16.0072,11549,RECURSO ESPECIAL ELEITORAL,11645,Eletronico,82602,Julgados,,Eleicoes - Eleicao Majoritaria,2024-10-03
TSE,GABINETE JURISTA 2,2024,12,0600235-49.2024.6.20.0053,11549,RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82605,Julgados,,Cargo - Prefeito,2024-12-10
TSE,GABINETE JURISTA 2,2024,12,0600235-49.2024.6.20.0053,11549,RECURSO ESPECIAL ELEITORAL,11618,Eletronico,82605,Julgados,,Registro de Candidatura - RRC - Candidato,2024-12-10
TSE,GABINETE JURISTA 2,2024,12,0600235-49.2024.6.20.0053,11549,RECURSO ESPECIAL ELEITORAL,11597,Eletronico,82605,Julgados,,Inelegibilidade - Analfabetismo,2024-12-10
TSE,GABINETE JURISTA 2,2024,12,0600235-49.2024.6.20.0053,11549,RECURSO ESPECIAL ELEITORAL,11645,Eletronico,82605,Julgados,,Eleicoes - Eleicao Majoritaria,2024-12-10
TSE,GABINETE STF2,2024,10,0601254-97.2022.6.03.0000,11549,RECURSO ESPECIAL ELEITORAL,11696,Eletronico,82600,Julgados,,Contas - Aprovacao das Contas com Ressalvas,2024-10-01
TSE,GABINETE STF2,2024,10,0601254-97.2022.6.03.0000,11549,RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82600,Julgados,,Prestacao de Contas - De Candidato,2024-10-01
TSE,GABINETE STF2,2024,10,0601254-97.2022.6.03.0000,11549,RECURSO ESPECIAL ELEITORAL,11630,Eletronico,82600,Julgados,,Cargo - Deputado Estadual,2024-10-01
TSE,GABINETE JURISTA 2,2024,6,0604503-02.2022.6.05.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82605,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-06-13
TSE,GABINETE JURISTA 2,2024,6,0604503-02.2022.6.05.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82605,Julgados,,Prestacao de Contas - De Candidato,2024-06-13
TSE,GABINETE JURISTA 2,2024,6,0604503-02.2022.6.05.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11630,Eletronico,82605,Julgados,,Cargo - Deputado Estadual,2024-06-13
TSE,GABINETE STJ2,2024,2,0600332-59.2023.6.16.0000,1344,RECURSO EM HABEAS CORPUS,12064,Eletronico,82603,Julgados,,Meios Processuais,2024-02-29
TSE,GABINETE STJ2,2024,2,0600332-59.2023.6.16.0000,1344,RECURSO EM HABEAS CORPUS,11472,Eletronico,82603,Julgados,,Falsificacao ou Alteracao de Documento Publico para Fins Eleitorais,2024-02-29
TSE,GABINETE STJ2,2024,2,0600332-59.2023.6.16.0000,1344,RECURSO EM HABEAS CORPUS,11473,Eletronico,82603,Julgados,,Falsidade Ideologica,2024-02-29
TSE,GABINETE STJ2,2024,2,0600332-59.2023.6.16.0000,1344,RECURSO EM HABEAS CORPUS,11638,Eletronico,82603,Julgados,,Cargo - Vereador,2024-02-29
TSE,GABINETE JURISTA 2,2024,11,0600193-07.2024.6.19.0092,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11667,Eletronico,82605,Julgados,,Propaganda Politica - Propaganda Eleitoral - Extemporanea/Antecipada,2024-11-21
TSE,GABINETE STF2,2024,8,0600003-76.2021.6.09.0076,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11640,Eletronico,82600,Julgados,,Cargo - Vice-Prefeito,2024-08-26
TSE,GABINETE STF2,2024,8,0600003-76.2021.6.09.0076,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12064,Eletronico,82600,Julgados,,Meios Processuais,2024-08-26
TSE,GABINETE STF2,2024,8,0600003-76.2021.6.09.0076,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11633,Eletronico,82600,Julgados,,Cargo - Prefeito,2024-08-26
TSE,GABINETE STF2,2024,8,0600003-76.2021.6.09.0076,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12062,Eletronico,82600,Julgados,,Captacao ou Gasto Ilicito de Recursos Financeiros de Campanha Eleitoral,2024-08-26
TSE,GABINETE JURISTA 1,2024,2,0603164-94.2022.6.09.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82604,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-02-22
TSE,GABINETE JURISTA 1,2024,2,0603164-94.2022.6.09.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82604,Julgados,,Prestacao de Contas - De Candidato,2024-02-22
TSE,GABINETE JURISTA 1,2024,2,0603164-94.2022.6.09.0000,12626,AGRAVO EM RECURSO ESPECIAL ELEITORAL,11630,Eletronico,82604,Julgados,,Cargo - Deputado Estadual,2024-02-22
TSE,GABINETE STJ2,2024,6,0601773-77.2022.6.10.0000,11549,RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82603,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-06-20
TSE,GABINETE STJ2,2024,6,0601773-77.2022.6.10.0000,11549,RECURSO ESPECIAL ELEITORAL,12046,Eletronico,82603,Julgados,,Prestacao de Contas - De Candidato,2024-06-20
TSE,GABINETE STJ2,2024,6,0601773-77.2022.6.10.0000,11549,RECURSO ESPECIAL ELEITORAL,11631,Eletronico,82603,Julgados,,Cargo - Deputado Federal,2024-06-20
TSE,GABINETE JURISTA 2,2024,6,0602881-76.2022.6.16.0000,11549,RECURSO ESPECIAL ELEITORAL,11697,Eletronico,82605,Julgados,,Contas - Desaprovacao/Rejeicao das Contas,2024-06-19
