Tribunal,Grau,Nome_Orgao,Ano,Mes,Processo,Codigo_da_Ultima_classe,Nome_da_Ultima_classe,Codigos_classes,Codigos_assuntos,Data_de_Referencia,Formato,Codigo_Orgao,Status,Data_de_inicio,Data_da_ultima_movimentacao,Dias_de_antiguidade,Nome_orgao,Nome_da_ultima_classe,Codigos_Classes,Codigo_orgao
TST,SUP,GABINETE DA MINISTRA MORGANA DE ALMEIDA RICHA,2025,1,0053800-09.2005.5.05.0161,1000,AGRAVO,"{1008,1000,1689,1002,1006}","{13013,13634,9163}",,EletrÃ´nico,84137.0,Pendente +15,2019-10-07,2024-10-02,6535.0,,,,
TST,SUP,GABINETE DO MINISTRO ALOYSIO CORRÃA DA VEIGA,2025,1,0075600-31.2005.5.02.0047,1006,EMBARGOS,"{1008,1006}",{14036},,EletrÃ´nico,45208.0,Pendente +15,2019-12-11,2023-02-22,6433.0,,,,
TST,SUP,GABINETE DO MINISTRO DOUGLAS ALENCAR RODRIGUES,2025,1,0608700-21.2006.5.09.0909,1009,RECURSO ORDINÃ?RIO TRABALHISTA,"{1009,241,1689}",{864},,EletrÃ´nico,45212.0,Pendente +15,2007-07-09,2024-12-17,6416.0,,,,
TST,SUP,GABINETE DO MINISTRO JOSÃ ROBERTO FREIRE PIMENTA,2025,1,0037040-84.2006.5.21.0005,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{241,1689,1002}",{14034},,EletrÃ´nico,45220.0,Pendente +15,2007-10-10,2024-06-25,6323.0,,,,
TST,SUP,GABINETE DO MINISTRO LUIZ JOSÃ DEZENA DA SILVA,2025,1,0454000-39.2004.5.09.0010,1008,RECURSO DE REVISTA,"{1008,1000,1689,1002}","{13880,13233,13769,14034}",,EletrÃ´nico,79538.0,Pendente +15,2021-06-02,2024-12-13,6105.0,,,,
TST,SUP,GABINETE DO MINISTRO ANTÃNIO FABRÃ?CIO DE MATOS GONÃALVES,2025,1,0095600-98.2006.5.21.0011,1006,EMBARGOS,"{1008,1689,1006}",{14034},,EletrÃ´nico,89246.0,Pendente +15,2008-06-26,2024-12-03,6063.0,,,,
TST,SUP,GABINETE DO MINISTRO IVES GANDRA DA SILVA MARTINS FILHO,2025,1,0014940-22.2007.5.03.0064,1008,RECURSO DE REVISTA,"{1008,241,1689,1002,1006}",{14034},,EletrÃ´nico,45217.0,Pendente +15,2008-06-27,2024-12-05,6062.0,,,,
TST,SUP,GABINETE DO MINISTRO LUIZ JOSÃ DEZENA DA SILVA,2025,1,0084700-79.2006.5.04.0512,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1000,1002,11882}","{10684,10685,9419}",,EletrÃ´nico,79538.0,Pendente +15,2024-08-01,2024-12-03,5999.0,,,,
TST,SUP,GABINETE DO MINISTRO ALBERTO BASTOS BALAZEIRO,2025,1,0047300-67.2007.5.06.0018,1000,AGRAVO,"{1008,241,1000,1006}",{14034},,EletrÃ´nico,84129.0,Pendente +15,2020-10-05,2023-04-27,5999.0,,,,
TST,SUP,GABINETE DO MINISTRO AMAURY RODRIGUES PINTO JÃNIOR,2025,1,0083900-20.2007.5.15.0121,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1000,1002,1006}","{10652,9258,14046}",,EletrÃ´nico,84130.0,Pendente +15,2021-02-01,2022-09-13,5975.0,,,,
TST,SUP,TRIBUNAL SUPERIOR DO TRABALHO,2025,1,0069440-50.2006.5.02.0048,1689,EMBARGOS DE DECLARAÃÃO CÃ?VEL,"{1689,1002}","{13949,13970,13967}",,EletrÃ´nico,13221.0,Pendente +15,2008-09-26,2024-12-16,5971.0,,,,
TST,SUP,GABINETE DO MINISTRO AMAURY RODRIGUES PINTO JÃNIOR,2025,1,0039500-78.2007.5.04.0006,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1000,1002}","{13024,14046}",,EletrÃ´nico,84130.0,Pendente +15,2021-06-01,2024-10-11,5959.0,,,,
TST,SUP,GABINETE DO DESEMBARGADOR CONVOCADO FÃ?BIO TÃLIO CORREIA RIBEIRO,2025,1,0075700-66.2005.5.09.0022,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1000,1689,1002}",{13964},,EletrÃ´nico,89255.0,Pendente +15,2021-08-27,2024-12-02,5959.0,,,,
TST,SUP,GABINETE DO MINISTRO ALBERTO BASTOS BALAZEIRO,2025,1,0125500-78.2007.5.03.0016,1006,EMBARGOS,"{1008,241,1006}",{13486},,EletrÃ´nico,84129.0,Pendente +15,2008-10-09,2024-12-16,5958.0,,,,
TST,SUP,GABINETE DO MINISTRO MAURÃ?CIO GODINHO DELGADO,2025,1,0063540-32.2006.5.05.0039,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},{864},,EletrÃ´nico,45223.0,Pendente +15,2008-10-09,2021-09-23,5958.0,,,,
TST,SUP,GABINETE DO MINISTRO SERGIO PINTO MARTINS,2025,1,0017900-98.2007.5.03.0015,11882,RECURSO DE REVISTA COM AGRAVO,"{1008,1000,11882,1002}","{13024,13769,9098,9258,9163,13968,13809,13011,13716,13940,13013,13877,14040,14072,13722,14075,10652,10684,10686}",,EletrÃ´nico,84522.0,Pendente +15,2022-10-27,2025-01-30,5901.0,,,,
TST,SUP,GABINETE DO MINISTRO DOUGLAS ALENCAR RODRIGUES,2025,1,0312800-28.2006.5.01.0000,1009,RECURSO ORDINÃ?RIO TRABALHISTA,{1009},{864},,EletrÃ´nico,45212.0,Pendente +15,2009-03-10,2023-04-24,5806.0,,,,
TST,SUP,GABINETE DO DESEMBARGADOR CONVOCADO JOÃO PEDRO SILVESTRIN,2025,1,0080400-36.2006.5.04.0751,1000,AGRAVO,"{1008,1000,1002,11882,1006}",{13789},,EletrÃ´nico,45198.0,Pendente +15,2021-02-12,2024-10-17,5749.0,,,,
TST,SUP,GABINETE DO MINISTRO EVANDRO PEREIRA VALADÃO LOPES,2025,1,0055300-75.2007.5.09.0017,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1000,1689,1002}","{13772,13190}",,EletrÃ´nico,80846.0,Pendente +15,2021-04-26,2024-08-02,5642.0,,,,
TST,SUP,GABINETE DO MINISTRO ALBERTO BASTOS BALAZEIRO,2025,1,0096440-46.2008.5.10.0011,1006,EMBARGOS,"{1008,1002,1006}",{864},,EletrÃ´nico,84129.0,Pendente +15,2009-08-24,2023-05-04,5639.0,,,,
TST,SUP,GABINETE DA MINISTRA MARIA CRISTINA IRIGOYEN PEDUZZI,2025,1,0369700-51.2007.5.09.0007,1000,AGRAVO,"{1000,1002}",{9098},,EletrÃ´nico,45186.0,Pendente +15,2021-04-23,2022-02-21,5637.0,,,,
TST,SUP,GABINETE DO MINISTRO AMAURY RODRIGUES PINTO JÃNIOR,2025,1,0010100-82.2008.5.03.0015,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1002,11882}","{13233,14082,13155,13013,14040,13769,10652,10684,10685,8990}",,EletrÃ´nico,84130.0,Pendente +15,2024-08-08,2024-10-02,5630.0,,,,
TST,SUP,GABINETE DO MINISTRO EVANDRO PEREIRA VALADÃO LOPES,2025,1,0381200-65.2008.5.09.0594,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1000,1002}","{13832,14082,13627}",,EletrÃ´nico,80846.0,Pendente +15,2021-04-27,2025-01-31,5560.0,,,,
TST,SUP,GABINETE DO MINISTRO MAURÃ?CIO GODINHO DELGADO,2025,1,0063840-72.2007.5.01.0070,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,{1002},{14043},,EletrÃ´nico,45223.0,Pendente +15,2009-12-04,2021-09-10,5537.0,,,,
TST,SUP,GABINETE DO MINISTRO JOSÃ ROBERTO FREIRE PIMENTA,2025,1,0109200-15.2008.5.21.0013,1006,EMBARGOS,"{1008,1689,1006}",{14034},,EletrÃ´nico,45220.0,Pendente +15,2009-12-10,2021-09-22,5531.0,,,,
TST,SUP,GABINETE DO MINISTRO CLÃ?UDIO MASCARENHAS BRANDÃO,2025,1,0033040-81.2008.5.04.0025,1000,AGRAVO,"{1000,1002}",{9258},,EletrÃ´nico,45211.0,Pendente +15,2010-01-21,2024-04-12,5489.0,,,,
TST,SUP,GABINETE DA MINISTRA LIANA CHAIB,2025,1,0730920-22.2001.5.04.0202,241,PETIÃÃO CÃ?VEL,"{241,1689,11882}",{864},,EletrÃ´nico,85727.0,Pendente +15,2001-02-13,2023-01-16,8753.0,,,,
TST,SUP,GABINETE DA MINISTRA MORGANA DE ALMEIDA RICHA,2025,1,0112900-58.1999.5.17.0002,1008,RECURSO DE REVISTA,"{1008,1000,1689,1002}","{13212,13796,13233}",,EletrÃ´nico,84137.0,Pendente +15,2021-05-28,2024-09-27,8213.0,,,,
TST,SUP,GABINETE DA MINISTRA MARIA CRISTINA IRIGOYEN PEDUZZI,2025,1,1247000-06.2000.5.09.0006,1000,AGRAVO,"{1000,1002}","{13089,13185,13233,13094,13015,9163,7709}",,EletrÃ´nico,45186.0,Pendente +15,2018-12-07,2024-08-16,7816.0,,,,
TST,SUP,GABINETE DA MINISTRA MARIA HELENA MALLMANN,2025,1,0093700-23.2000.5.09.0012,11882,RECURSO DE REVISTA COM AGRAVO,"{1689,1002,11882,1006}","{13843,13871}",,EletrÃ´nico,45188.0,Pendente +15,2021-06-24,2024-09-27,7799.0,,,,
TST,SUP,GABINETE DO MINISTRO JOSÃ ROBERTO FREIRE PIMENTA,2025,1,0074000-60.2000.5.17.0005,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,241,1000,1689,1002,1006}","{13769,13858,13787,13796,13927}",,EletrÃ´nico,45220.0,Pendente +15,2022-02-07,2024-12-19,7792.0,,,,
TST,SUP,GABINETE DA MINISTRA MARIA CRISTINA IRIGOYEN PEDUZZI,2025,1,0091600-02.2002.5.03.0042,1000,AGRAVO,"{1008,1000,1689,1002,1006}","{13905,14082,8867,13909,13623,13784,13212,14046}",,EletrÃ´nico,45186.0,Pendente +15,2021-09-03,2022-02-21,7686.0,,,,
TST,SUP,GABINETE DO MINISTRO ALBERTO BASTOS BALAZEIRO,2025,1,0168400-09.2000.5.15.0042,1000,AGRAVO,"{1000,1002}",{13253},,EletrÃ´nico,84129.0,Pendente +15,2020-03-20,2022-02-17,7578.0,,,,
TST,SUP,GABINETE DA MINISTRA DORA MARIA DA COSTA,2025,1,0116140-35.2001.5.04.0006,1008,RECURSO DE REVISTA,"{1008,241,1689,1002}","{8829,13233,13003}",,EletrÃ´nico,45184.0,Pendente +15,2004-08-03,2024-10-11,7486.0,,,,
TST,SUP,GABINETE DO MINISTRO SERGIO PINTO MARTINS,2025,1,0170700-09.2001.5.01.0038,1008,RECURSO DE REVISTA,"{1008,241}",{864},,EletrÃ´nico,84522.0,Pendente +15,2004-10-15,2024-08-27,7413.0,,,,
TST,SUP,GABINETE DA MINISTRA DORA MARIA DA COSTA,2025,1,0127740-23.2001.5.04.0016,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1689,1002}","{13704,13728,13426,9098,13982}",,EletrÃ´nico,45184.0,Pendente +15,2004-10-25,2024-12-16,7403.0,,,,
TST,SUP,GABINETE DO MINISTRO ANTÃNIO FABRÃ?CIO DE MATOS GONÃALVES,2025,1,0055000-98.1995.5.04.0203,1689,EMBARGOS DE DECLARAÃÃO CÃ?VEL,"{1008,1689,1002}","{13633,13627}",,EletrÃ´nico,89246.0,Pendente +15,2018-12-03,2024-08-15,7393.0,,,,
TST,SUP,GABINETE DA MINISTRA LIANA CHAIB,2025,1,0035700-42.2002.5.01.0025,241,PETIÃÃO CÃ?VEL,"{1008,241}",{864},,EletrÃ´nico,85727.0,Pendente +15,2004-11-22,2023-01-16,7375.0,,,,
TST,SUP,GABINETE DA MINISTRA LIANA CHAIB,2025,1,1496256-48.2004.5.01.0900,1689,EMBARGOS DE DECLARAÃÃO CÃ?VEL,"{1008,241,1689}","{10226,10254}",,EletrÃ´nico,85727.0,Pendente +15,2004-12-17,2023-01-16,7350.0,,,,
TST,SUP,GABINETE DA MINISTRA LIANA CHAIB,2025,1,0187100-29.2000.5.02.0031,1000,AGRAVO,"{1008,1000,1689,1002}","{10684,13233,13015}",,EletrÃ´nico,85727.0,Pendente +15,2021-09-23,2024-08-09,7235.0,,,,
TST,SUP,GABINETE DO MINISTRO AMAURY RODRIGUES PINTO JÃNIOR,2025,1,0080500-73.2004.5.03.0044,1008,RECURSO DE REVISTA,"{1008,1002}","{13189,13526}",,EletrÃ´nico,84130.0,Pendente +15,2024-12-05,2024-12-09,7218.0,,,,
TST,SUP,GABINETE DO MINISTRO DOUGLAS ALENCAR RODRIGUES,2025,1,0054200-63.2002.5.01.0056,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1000,1689,1002,1006}",{13024},,EletrÃ´nico,45212.0,Pendente +15,2021-06-25,2021-09-23,7052.0,,,,
TST,SUP,GABINETE DA MINISTRA MARIA CRISTINA IRIGOYEN PEDUZZI,2025,1,0124300-58.1996.5.03.0004,1000,AGRAVO,"{1008,1000,1689,1002}","{13233,13601,13094,10655}",,EletrÃ´nico,45186.0,Pendente +15,2019-02-12,2022-02-21,7023.0,,,,
TST,SUP,GABINETE DO MINISTRO IVES GANDRA DA SILVA MARTINS FILHO,2025,1,0094000-24.2003.5.04.0010,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1000,1689,1002,1006}",{10685},,EletrÃ´nico,45217.0,Pendente +15,2021-05-28,2024-02-09,6931.0,,,,
TST,SUP,GABINETE DA MINISTRA MARIA CRISTINA IRIGOYEN PEDUZZI,2025,1,0059200-05.2001.5.17.0001,11882,RECURSO DE REVISTA COM AGRAVO,"{1008,11882}",{8919},,EletrÃ´nico,45186.0,Pendente +15,2013-08-13,2023-09-28,6931.0,,,,
TST,SUP,GABINETE DO MINISTRO ALBERTO BASTOS BALAZEIRO,2025,1,0101440-96.1997.5.04.0005,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{241,1002}",{864},,EletrÃ´nico,84129.0,Pendente +15,2006-05-01,2024-10-30,6850.0,,,,
TST,SUP,GABINETE DA MINISTRA MORGANA DE ALMEIDA RICHA,2025,1,0017400-21.2003.5.02.0461,1008,RECURSO DE REVISTA,"{1008,1689,11882}","{13233,13770,14075,13804,13791}",,EletrÃ´nico,84137.0,Pendente +15,2020-03-18,2022-05-20,6829.0,,,,
TST,SUP,GABINETE DA MINISTRA LIANA CHAIB,2025,1,0383800-42.2004.5.12.0036,11882,RECURSO DE REVISTA COM AGRAVO,"{1008,1000,1689,1002,11882}","{13024,13233,9178,10685}",,EletrÃ´nico,85727.0,Pendente +15,2021-03-03,2023-09-11,6829.0,,,,
TST,SUP,GABINETE DO MINISTRO ALBERTO BASTOS BALAZEIRO,2025,1,0290000-67.2003.5.02.0037,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1000,1689,1002}","{13233,13939}",,EletrÃ´nico,84129.0,Pendente +15,2024-03-08,2024-06-03,6815.0,,,,
TST,SUP,GABINETE DO MINISTRO DOUGLAS ALENCAR RODRIGUES,2025,1,0093600-21.2005.5.12.0041,1008,RECURSO DE REVISTA,"{1008,241,1689}","{8829,13233,14010}",,EletrÃ´nico,45212.0,Pendente +15,2006-06-26,2024-10-28,6794.0,,,,
TST,SUP,GABINETE DA MINISTRA MARIA CRISTINA IRIGOYEN PEDUZZI,2025,1,0203900-20.2002.5.02.0078,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1002}","{9163,13363}",,EletrÃ´nico,45186.0,Pendente +15,2024-10-21,2024-10-24,6743.0,,,,
TST,SUP,GABINETE DO MINISTRO LUIZ JOSÃ DEZENA DA SILVA,2025,1,0147441-59.2004.5.09.0069,1008,RECURSO DE REVISTA,"{1008,1002}",{864},,EletrÃ´nico,79538.0,Pendente +15,2006-08-31,2024-10-30,6728.0,,,,
TST,SUP,GABINETE DA MINISTRA LIANA CHAIB,2025,1,0108600-07.2005.5.05.0025,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1000,1689,1002}","{13633,13627,9149,13013,13310}",,EletrÃ´nico,85727.0,Pendente +15,2021-02-01,2023-04-18,6696.0,,,,
TST,SUP,GABINETE DA MINISTRA MARIA HELENA MALLMANN,2025,1,0156200-88.2004.5.09.0658,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,241,1000,1689,1002}","{13769,14034}",,EletrÃ´nico,45188.0,Pendente +15,2021-12-02,2022-10-14,6647.0,,,,
TST,SUP,GABINETE DA MINISTRA MARIA CRISTINA IRIGOYEN PEDUZZI,2025,1,0025400-64.2005.5.01.0203,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1000,1002}","{9178,14034,14044,12974,9519}",,EletrÃ´nico,45186.0,Pendente +15,2014-03-26,2022-10-06,6631.0,,,,
TST,SUP,GABINETE DA MINISTRA KÃ?TIA MAGALHÃES ARRUDA,2025,1,0187700-60.1991.5.15.0045,1008,RECURSO DE REVISTA,"{1008,1689}","{13708,13233,13015}",,EletrÃ´nico,45185.0,Pendente +15,2007-01-31,2011-05-09,6575.0,,,,
TST,SUP,PRESIDÃNCIA,2025,1,0293400-08.2001.5.02.0022,1000,AGRAVO,"{1008,241,1000,1689,1002}","{13708,10222,13831}",,EletrÃ´nico,45227.0,Pendente +15,2022-02-17,2024-10-21,6569.0,,,,
TST,SUP,GABINETE DO MINISTRO EVANDRO PEREIRA VALADÃO LOPES,2025,1,0085900-54.2005.5.03.0005,1006,EMBARGOS,"{1008,1689,1006}","{13648,13970,14043,13062}",,EletrÃ´nico,80846.0,Pendente +15,2007-03-08,2024-08-13,6539.0,,,,
TST,SUP,GABINETE DA MINISTRA LIANA CHAIB,2025,1,0050500-76.2005.5.03.0005,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1002}","{13233,14082,14075,9419,9163,10684,10652,13277}",,EletrÃ´nico,85727.0,Pendente +15,2024-12-05,2024-12-05,6531.0,,,,
TST,SUP,GABINETE DO MINISTRO ANTÃNIO FABRÃ?CIO DE MATOS GONÃALVES,2025,1,0085500-82.2006.5.03.0109,1000,AGRAVO,"{1008,1000,1006}","{13648,14040}",,EletrÃ´nico,89246.0,Pendente +15,2007-05-23,2024-08-07,6463.0,,,,
TST,SUP,GABINETE DA MINISTRA DELAÃ?DE MIRANDA ARANTES,2025,1,0109700-67.1993.5.02.0003,1689,EMBARGOS DE DECLARAÃÃO CÃ?VEL,"{1008,1000,1689,1002,1006}",{13877},,EletrÃ´nico,45183.0,Pendente +15,2023-06-02,2024-12-19,6413.0,,,,
TST,SUP,GABINETE DA MINISTRA MARIA CRISTINA IRIGOYEN PEDUZZI,2025,1,0051640-56.2005.5.10.0004,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,241,1000,1689,1002,1006}","{13048,14000,14040}",,EletrÃ´nico,45186.0,Pendente +15,2007-07-17,2022-09-30,6408.0,,,,
TST,SUP,GABINETE DO MINISTRO JOSÃ ROBERTO FREIRE PIMENTA,2025,1,0301500-89.2005.5.02.0028,11882,RECURSO DE REVISTA COM AGRAVO,"{1008,1000,1689,1002,11882}","{14036,8919}",,EletrÃ´nico,45220.0,Pendente +15,2021-08-02,2023-08-04,6380.0,,,,
TST,SUP,GABINETE DO MINISTRO LUIZ JOSÃ DEZENA DA SILVA,2025,1,0109100-06.2005.5.05.0015,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1000,1689,1002,1006}","{10685,9163,13627}",,EletrÃ´nico,79538.0,Pendente +15,2020-02-03,2022-09-16,6373.0,,,,
TST,SUP,GABINETE DA MINISTRA LIANA CHAIB,2025,1,0029900-08.2005.5.05.0028,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1000,1689,1002,1006}","{13233,13013,13094,13627,10652,13212,13772,10685,10655}",,EletrÃ´nico,85727.0,Pendente +15,2021-05-14,2023-09-19,6371.0,,,,
TST,SUP,GABINETE DA MINISTRA MORGANA DE ALMEIDA RICHA,2025,1,0113900-83.2001.5.01.0062,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,241,1000,1002,1006}",{13233},,EletrÃ´nico,84137.0,Pendente +15,2021-06-25,2024-12-19,6349.0,,,,
TST,SUP,GABINETE DA MINISTRA DORA MARIA DA COSTA,2025,1,0260400-23.2005.5.02.0007,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1000,1002}","{14034,9163,13772,14036}",,EletrÃ´nico,45184.0,Pendente +15,2021-08-03,2022-08-12,6281.0,,,,
TST,SUP,GABINETE DA MINISTRA LIANA CHAIB,2025,1,0110500-95.1995.5.04.0027,1689,EMBARGOS DE DECLARAÃÃO CÃ?VEL,"{1008,1000,1689,1002,1006}","{10672,10685,13233}",,EletrÃ´nico,85727.0,Pendente +15,2021-03-03,2024-05-08,6273.0,,,,
TST,SUP,GABINETE DO MINISTRO BRENO MEDEIROS,2025,1,0025100-89.2005.5.20.0004,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1000,1689,1002,1006}","{14010,13626,14012,9149,10655,8919}",,EletrÃ´nico,82802.0,Pendente +15,2024-11-04,2024-12-16,6169.0,,,,
TST,SUP,PRESIDÃNCIA,2025,1,0005140-13.2007.5.23.0096,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1689,1002}","{13776,13013,13769}",,EletrÃ´nico,45227.0,Pendente +15,2008-05-02,2024-01-24,6118.0,,,,
TST,SUP,GABINETE DA MINISTRA DELAÃ?DE MIRANDA ARANTES,2025,1,0071500-17.2006.5.05.0014,1000,AGRAVO,"{1008,1000,1689,1002,11882}","{13627,9149,10685,13094,13215}",,EletrÃ´nico,45183.0,Pendente +15,2020-03-26,2024-10-14,6114.0,,,,
TST,SUP,GABINETE DA MINISTRA MORGANA DE ALMEIDA RICHA,2025,1,0108700-92.2005.5.05.0014,1000,AGRAVO,"{1008,1000,1689,1002,1006}","{13024,13601,14034,13627,10652,10685}",,EletrÃ´nico,84137.0,Pendente +15,2021-02-01,2023-10-11,6107.0,,,,
TST,SUP,GABINETE DA MINISTRA MORGANA DE ALMEIDA RICHA,2025,1,0110900-10.2005.5.09.0322,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1000,1002}","{13776,13861,13911,13769,13929,9163,13771,10652,13772,13964,13773}",,EletrÃ´nico,84137.0,Pendente +15,2019-12-11,2023-10-09,6100.0,,,,
TST,SUP,GABINETE DO MINISTRO AMAURY RODRIGUES PINTO JÃNIOR,2025,1,0066300-53.2006.5.03.0024,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1689,1002,1006}","{9024,13233,13858,13732,13911,13929,9258,9419,10685,8942}",,EletrÃ´nico,84130.0,Pendente +15,2021-11-12,2023-10-03,6086.0,,,,
TST,SUP,GABINETE DO MINISTRO DOUGLAS ALENCAR RODRIGUES,2025,1,9950700-67.2006.5.09.0015,11882,RECURSO DE REVISTA COM AGRAVO,"{1008,1000,1689,1002,11882,1006}","{13233,14012,13190,14046,10655}",,EletrÃ´nico,45212.0,Pendente +15,2021-03-04,2021-12-13,6058.0,,,,
TST,SUP,GABINETE DO MINISTRO IVES GANDRA DA SILVA MARTINS FILHO,2025,1,0211900-57.2004.5.02.0007,1000,AGRAVO,"{1000,1002}","{13233,13939}",,EletrÃ´nico,45217.0,Pendente +15,2014-11-03,2022-03-18,6058.0,,,,
TST,SUP,GABINETE DO MINISTRO ALBERTO BASTOS BALAZEIRO,2025,1,1422100-11.2005.5.09.0002,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1689,1002,1006}","{13233,13858,13795,10685,13710,14046}",,EletrÃ´nico,84129.0,Pendente +15,2024-08-06,2024-08-06,6058.0,,,,
TST,SUP,GABINETE DA MINISTRA MARIA CRISTINA IRIGOYEN PEDUZZI,2025,1,1599600-46.2006.5.09.0029,1008,RECURSO DE REVISTA,"{1008,1689,1006}",{13967},,EletrÃ´nico,45186.0,Pendente +15,2008-07-01,2024-10-28,6058.0,,,,
TST,SUP,GABINETE DO MINISTRO MAURÃ?CIO GODINHO DELGADO,2025,1,0060400-96.2003.5.09.0325,1008,RECURSO DE REVISTA,"{1008,1000,1689,1006}",{10655},,EletrÃ´nico,45223.0,Pendente +15,2008-07-01,2024-09-09,6058.0,,,,
TST,SUP,GABINETE DO MINISTRO AMAURY RODRIGUES PINTO JÃNIOR,2025,1,0031900-81.2005.5.05.0027,1000,AGRAVO,"{1008,1000,1689,1002}","{13233,14034,8919,9163,13627,10652,10685,14046}",,EletrÃ´nico,84130.0,Pendente +15,2020-04-01,2022-11-10,6058.0,,,,
TST,SUP,GABINETE DO MINISTRO DOUGLAS ALENCAR RODRIGUES,2025,1,1500700-65.2007.5.09.0652,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1000,1002}","{13851,13627,13939,13013,10655}",,EletrÃ´nico,45212.0,Pendente +15,2024-12-03,2024-12-03,5999.0,,,,
TST,SUP,GABINETE DA MINISTRA LIANA CHAIB,2025,1,0391500-56.2006.5.12.0050,1000,AGRAVO,"{1008,1000,1002}","{13024,13185,13710,14046}",,EletrÃ´nico,85727.0,Pendente +15,2021-09-15,2025-01-07,5999.0,,,,
TST,SUP,GABINETE DO MINISTRO IVES GANDRA DA SILVA MARTINS FILHO,2025,1,0150700-55.2006.5.01.0056,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1000,1689,1002,1006}","{13024,9149,13013,14046}",,EletrÃ´nico,45217.0,Pendente +15,2021-08-09,2022-10-15,5987.0,,,,
TST,SUP,GABINETE DO MINISTRO JOSÃ ROBERTO FREIRE PIMENTA,2025,1,0194400-19.2006.5.02.0003,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1000,1002,1006}","{12976,8866,12963,13091,13627,10652,10684,8829,14046}",,EletrÃ´nico,45220.0,Pendente +15,2021-06-08,2024-10-17,5978.0,,,,
TST,SUP,GABINETE DA MINISTRA DELAÃ?DE MIRANDA ARANTES,2025,1,0141000-83.2006.5.20.0005,1689,EMBARGOS DE DECLARAÃÃO CÃ?VEL,"{1008,1000,1689,1002,1006}","{10658,13910,8919,13719,13913,13851,8829,9149,8990,10686,13854,14046}",,EletrÃ´nico,45183.0,Pendente +15,2020-03-19,2025-01-30,5959.0,,,,
TST,SUP,GABINETE DA MINISTRA MORGANA DE ALMEIDA RICHA,2025,1,0057900-12.2007.5.09.0909,1009,RECURSO ORDINÃ?RIO TRABALHISTA,"{1009,241}",{864},,EletrÃ´nico,84137.0,Pendente +15,2008-10-08,2024-10-15,5959.0,,,,
TST,SUP,GABINETE DA MINISTRA LIANA CHAIB,2025,1,0032700-29.2006.5.09.0653,1008,RECURSO DE REVISTA,{1008},"{13882,13967}",,EletrÃ´nico,85727.0,Pendente +15,2013-08-01,2023-01-16,5959.0,,,,
TST,SUP,GABINETE DA MINISTRA DELAÃ?DE MIRANDA ARANTES,2025,1,0007000-40.2006.5.01.0082,1002,AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA,"{1008,1689,1002,1006}","{13233,13237,14010}",,EletrÃ´nico,45183.0,Pendente +15,2019-03-15,2024-10-11,5958.0,,,,
